value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.15,0.55,0.1,0.2,103.00218099785765,3.4244944549525007,6.904081479609485,0.2881971483594457,0.4254416961130742,1.422264461741699,2830,5200109049.892882
0.2,0.3,0.25,0.25,91.85450415213207,3.2667481971483374,6.879490975531598,0.31541936702309686,0.4479674796747967,1.3511441538316615,2460,4642725207.606604
0.2,0.25,0.4,0.15,109.9237895551581,3.5167251566577935,6.859176626280576,0.280106995273952,0.4359325125398997,1.4131845858868322,2193,5546189477.757905
0.05,0.5,0.35,0.1,99.03399794116099,3.3697226995517378,6.854226892544967,0.31586810895102957,0.43109540636042404,1.5225062105545228,2830,5001699897.058049
0.0,0.4,0.45,0.15,96.22130799873399,3.3299989030831476,6.850564159778148,0.3052548242618326,0.4348294434470377,1.4727794807160242,2785,4861065399.9367
0.2,0.4,0.15,0.25,93.44097018486664,3.2899565956952577,6.799757022840519,0.26873151541676604,0.43639774859287056,1.3812032784652388,2665,4722048509.243332
0.1,0.4,0.35,0.15,99.01909568857869,3.3695142475969826,6.797626679348185,0.3052548242618326,0.432023079697079,1.4612145349914574,2773,5000954784.428934
0.15,0.4,0.25,0.2,94.37139086914287,3.3034446369399824,6.797521560491141,0.27185121849553784,0.4333816075307748,1.3894634082296249,2762,4768569543.457144
0.3,0.3,0.15,0.25,88.89035366153713,3.2226529144409044,6.789828555411634,0.3124877067279741,0.44343141317861584,1.3258975126288755,2413,4494517683.076857
0.3,0.3,0.3,0.1,95.96373339955711,3.326322300730034,6.788150958837936,0.38773531643887876,0.43821656050955415,1.4040673411049744,2355,4848186669.977856
0.3,0.4,0.1,0.2,93.20405601448681,3.286507700669885,6.786798161236848,0.3266017292617834,0.44343354430379744,1.434320658169899,2528,4710202800.72434
0.0,0.45,0.45,0.1,95.86438989857957,3.3249025042009155,6.771727647198209,0.3581337878324198,0.42933618843683086,1.4521515827726377,2802,4843219494.928979
0.3,0.45,-0.0,0.25,92.1697320202705,3.2713810017006493,6.766705197623136,0.34751537806214466,0.44727557820462566,1.4197101800714822,2551,4658486601.013525
0.05,0.5,0.25,0.2,95.91992398491335,3.3256963076869663,6.757279149479358,0.28890474986233905,0.43256637168141593,1.434017147953186,2825,4845996199.245667
0.0,0.5,0.4,0.1,93.37030769148393,3.2889285374850896,6.753290185646064,0.35609862114928426,0.43232682060390765,1.528568518644359,2815,4718515384.574197
0.1,0.35,0.45,0.1,96.1398707289497,3.328837189596854,6.744466421278707,0.35140683031407866,0.4403014676715589,1.4222710572757407,2521,4856993536.447485
0.4,0.3,0.15,0.15,88.88606800566788,3.2225884496708534,6.743605612607463,0.44350199216404435,0.4419866444073456,1.450623835245537,2396,4494303400.283394
0.4,0.25,0.05,0.3,83.83989449317198,3.145187022608562,6.726438772138391,0.32193632317914284,0.4560559685177088,1.391307543686093,2287,4241994724.6585994
0.05,0.4,0.45,0.1,92.35187661851957,3.2740530678419404,6.700699278826893,0.3609612831517238,0.43279766252739227,1.486570894135779,2738,4667593830.925979
0.3,0.3,0.2,0.2,84.51110853817704,3.155659913321485,6.699681408857367,0.29639404656345586,0.44283347141673574,1.395632623277871,2414,4275555426.908852
0.25,0.4,0.1,0.25,87.68328536747448,3.2044130070222865,6.692650439439673,0.2754045881109795,0.43735498839907194,1.38169325461277,2586,4434164268.373724
0.25,0.25,0.2,0.3,82.87178671750046,3.1299820543599397,6.670027848508625,0.32193632317914284,0.44924496644295303,1.367803477309474,2384,4193589335.875023
0.1,0.2,0.4,0.3,88.97474571618366,3.223921913001159,6.663049060614141,0.413333727950104,0.445364238410596,1.3343248072234595,2416,4498737285.809183
0.4,0.25,0.2,0.15,100.75079028538455,3.3935971410412797,6.661099760572468,0.3842457521971633,0.44232558139534883,1.4417976231180798,2150,5087539514.269228
0.05,0.45,0.4,0.1,90.57898445889238,3.247892363892544,6.624527569096259,0.3082617153986074,0.43159025787965616,1.5067518398727897,2792,4578949222.944619
0.1,0.45,0.3,0.15,95.3014417641152,3.316838212666088,6.6244770083000795,0.309801796022472,0.4268033946251768,1.3887586406763792,2828,4815072088.20576
0.35,0.25,0.1,0.3,79.63093708265814,3.078196476748025,6.609525285338479,0.32193632317914284,0.4509466437177281,1.384672282483773,2324,4031546854.132907
0.4,0.2,0.1,0.3,81.38099853511862,3.1063328676062616,6.599115843593851,0.38552079860096694,0.45503840939900586,1.3915012058340452,2213,4119049926.7559314
0.35,0.4,0.1,0.15,86.53179731073854,3.1868549963751933,6.580377136134125,0.3052548242618326,0.4404229361529077,1.5122608677655764,2459,4376589865.536927
0.35,0.45,0.0,0.2,88.22066491442152,3.212554014633322,6.569617282041107,0.34850257079353697,0.4461102106969206,1.5322120859772699,2468,4461033245.721076
0.3,0.25,0.2,0.25,79.39366491391502,3.0743499041432525,6.560497065527227,0.37601597084122235,0.45063829787234044,1.3708491892666521,2350,4019683245.695751
